Header
CALVE,oyoyo,
CALYX,oooyo,
CAMAS,yooXo,
CAMEL,oyoyo,
CAMEO,oyoyo,
CAMES,yyoyo,
CAMOS,yooyo,
CAMPI,oooyX,
CAMPO,oooyo,
CAMPS,yooyo,
CAMPY,oooyo,
CANAL,oooXo,
CANDY,oooyo,
CANED,oyoyo,
CANER,oyyyo,
CANES,yyoyo,
CANID,oooyy,
CANNA,oooyo,
CANNY,oooyo,
CANOE,oyoyo,
CANON,oooyo,
CANSO,yooyo,
CANST,yooyo,
CANTO,oooyo,
CANTS,yooyo,
CANTY,oooyo,
CAPED,oyoyo,
CAPER,oyyyo,
CAPES,yyoyo,
CAPHS,yooyo,
CAPIZ,oooyy,
CAPON,oooyo,
CAPOS,yooyo,
CAPUT,oooyo,
CARAT,ooXXo,
CARBO,ooXyo,
CARBS,yoXyo,
CARDS,yoXyo,
CARED,oyXyo,
CARER,oyXyo,
CARES,yyXyo,
CARET,oyXyo,
CAREX,oyXyo,
CARGO,ooXyo,
CARKS,yoXyo,
CARLE,oyXyo,
CARLS,yoXyo,
CARNS,yoXyo,
CARNY,ooXyo,
CAROB,ooXyo,
CAROL,ooXyo,
CAROM,ooXyo,
CARPI,ooXyX,
CARPS,yoXyo,
CARRS,yoXyo,
CARRY,ooXyo,
CARSE,yyXyo,
CARTE,oyXyo,
CARTS,yoXyo,
CARVE,oyXyo,
CASAS,yooXo,
CASED,yyoyo,
CASES,yyoyo,
CASKS,yooyo,
CASKY,yooyo,
CASTE,yyoyo,
CASTS,yooyo,
CASUS,yooyo,
CATCH,oooyo,
CATER,oyyyo,
CATES,yyoyo,
CATTY,oooyo,
CAULD,oooyo,
CAULK,oooyo,
CAULS,yooyo,
CAUSE,yyoyo,
CAVED,oyoyo,
CAVER,oyyyo,
CAVES,yyoyo,
CAVIE,oyoyy,
CAVIL,oooyy,
CAWED,oyoyo,
CEASE,yXoyo,
CEBID,oXooy,
CECAL,oXoXo,
CECUM,oXooo,
CEDAR,oXyXo,
CEDED,oXooo,
CEDER,oXyoo,
CEDES,yXooo,
CEDIS,yXooy,
CEIBA,oXoyy,
CEILI,oXooX,
CEILS,yXooy,
CELEB,oXooo,
CELLA,oXoyo,
CELLI,oXooX,
CELLO,oXooo,
CELLS,yXooo,
CELOM,oXooo,
CELTS,yXooo,
CENSE,yXooo,
CENTO,oXooo,
CENTS,yXooo,
CENTU,oXooo,
CEORL,oXyoo,
CEPES,yXooo,
CERCI,oXXoX,
CERED,oXXoo,
CERES,yXXoo,
CERIA,oXXyy,
CERIC,oXXoy,
CEROS,yXXoo,
CESTA,yXoyo,
CESTI,yXooX,
CETES,yXooo,
CHADS,yooyo,
CHAFE,oyoyo,
CHAFF,oooyo,
CHAIN,oooyy,
CHAIR,ooyyy,
CHAIS,yooyy,
CHALK,oooyo,
CHAMP,oooyo,
CHAMS,yooyo,
CHANG,oooyo,
CHANT,oooyo,
CHAOS,yooyo,
CHAPE,oyoyo,
CHAPS,yooyo,
CHAPT,oooyo,
CHARD,ooyyo,
CHARE,oyyyo,
CHARK,ooyyo,
CHARM,ooyyo,
CHARR,ooyyo,
CHARS,yoyyo,
CHART,ooyyo,
CHARY,ooyyo,
CHASE,yyoyo,
CHASM,yooyo,
CHATS,yooyo,
CHAWS,yooyo,
CHAYS,yooyo,
CHEAP,oyoXo,
CHEAT,oyoXo,
CHECK,oyooo,
CHEEK,oyooo,
CHEEP,oyooo,
CHEER,oyyoo,
CHEFS,yyooo,
CHELA,oyoyo,
CHEMO,oyooo,
CHERT,oyyoo,
CHESS,yyooo,
CHEST,yyooo,
CHETH,oyooo,
CHEVY,oyooo,
CHEWS,yyooo,
CHEWY,oyooo,
CHIAO,oooXy,
CHIAS,yooXy,
CHICA,oooyy,
CHICK,ooooy,
CHICO,ooooy,
CHICS,yoooy,
CHIDE,oyooy,
CHIEF,oyooy,
CHIEL,oyooy,
CHILD,ooooy,
CHILE,oyooy,
CHILI,ooooX,
CHILL,ooooy,
CHIMB,ooooy,
CHIME,oyooy,
CHIMP,ooooy,
CHINA,oooyy,
CHINE,oyooy,
CHINK,ooooy,
CHINO,ooooy,
CHINS,yoooy,
CHIPS,yoooy,
CHIRK,ooyoy,
CHIRM,ooyoy,
CHIRO,ooyoy,
CHIRP,ooyoy,
CHIRR,ooyoy,
CHIRU,ooyoy,
CHITS,yoooy,
CHIVE,oyooy,
CHIVY,ooooy,
CHOCK,ooooo,
CHOIR,ooyoy,
CHOKE,oyooo,
CHOKY,ooooo,
CHOLA,oooyo,
CHOLO,ooooo,
CHOMP,ooooo,
CHOOK,ooooo,
CHOPS,yoooo,
CHORD,ooyoo,
CHORE,oyyoo,
CHOSE,yyooo,
CHOTT,ooooo,
CHOWS,yoooo,
CHUBS,yoooo,
CHUCK,ooooo,
CHUFA,oooyo,
CHUFF,ooooo,
CHUGS,yoooo,
CHUMP,ooooo,
CHUMS,yoooo,
CHUNK,ooooo,
CHURL,ooyoo,
CHURN,ooyoo,
CHURR,ooyoo,
CHUTE,oyooo,
CHYLE,oyooo,
CHYME,oyooo,
CIBOL,ooooy,
CIDER,oyyoy,
CIGAR,ooyXy,
CILIA,oooyy,
CIMEX,oyooy,
CINCH,ooooy,
CINES,yyooy,
CIONS,yoooy,
CIRCA,ooXyy,
CIRES,yyXoy,
CIRRI,ooXoX,
CISCO,yoooy,
CISSY,yoooy,
CISTS,yoooy,
CITED,oyooy,
CITER,oyyoy,
CITES,yyooy,
CIVET,oyooy,
CIVIC,ooooy,
CIVIE,oyooy,
CIVIL,ooooy,
CIVVY,ooooy,
CLACH,oooyo,
CLACK,oooyo,
CLADE,oyoyo,
CLADS,yooyo,
CLAGS,yooyo,
CLAIM,oooyy,
CLAMP,oooyo,
CLAMS,yooyo,
CLANG,oooyo,
CLANK,oooyo,
CLANS,yooyo,
CLAPS,yooyo,
CLAPT,oooyo,
CLARO,ooyyo,
CLARY,ooyyo,
CLASH,yooyo,
CLASP,yooyo,
CLASS,yooyo,
CLAST,yooyo,
CLAVE,oyoyo,
CLAVI,oooyX,
CLAWS,yooyo,
CLAYS,yooyo,
CLEAN,oyoXo,
CLEAR,oyyXo,
CLEAT,oyoXo,
CLEEK,oyooo,
CLEFS,yyooo,
CLEFT,oyooo,
CLEPE,oyooo,
CLEPT,oyooo,
CLERK,oyyoo,
CLEWS,yyooo,
CLICK,ooooy,
CLIFF,ooooy,
CLIFT,ooooy,
CLIMB,ooooy,
CLIME,oyooy,
CLINE,oyooy,
CLING,ooooy,
CLINK,ooooy,
CLIPS,yoooy,
CLIPT,ooooy,
CLOAK,oooXo,
CLOCK,ooooo,
CLODS,yoooo,
CLOGS,yoooo,
CLOMB,ooooo,
CLOMP,ooooo,
CLONE,oyooo,
CLONK,ooooo,
CLONS,yoooo,
CLOOT,ooooo,
CLOPS,yoooo,
CLOSE,yyooo,
CLOTH,ooooo,
CLOTS,yoooo,
CLOUD,ooooo,
CLOUR,ooyoo,
CLOUT,ooooo,
CLOVE,oyooo,
CLOWN,ooooo,
CLOYS,yoooo,
CLOZE,oyooo,
CLUBS,yoooo,
CLUCK,ooooo,
CLUED,oyooo,
CLUES,yyooo,
CLUMP,ooooo,
CLUNG,ooooo,
CLUNK,ooooo,
CNIDA,oooyy,
COACH,oooyo,
COACT,oooyo,
COALA,oooyo,
COALS,yooyo,
COALY,oooyo,
COAPT,oooyo,
COAST,yooyo,
COATI,oooyX,
COATS,yooyo,
COBBS,yoooo,
COBBY,ooooo,
COBIA,oooyy,
COBLE,oyooo,
COBRA,ooyyo,
COCAS,yooXo,
COCCI,ooooX,
COCKS,yoooo,
COCKY,ooooo,
COCOA,oooyo,
COCOS,yoooo,
CODAS,yooXo,
CODEC,oyooo,
CODED,oyooo,
CODEN,oyooo,
CODER,oyyoo,
CODES,yyooo,
CODEX,oyooo,
CODON,ooooo,
COEDS,yyooo,
COFFS,yoooo,
COGON,ooooo,
COHOG,ooooo,
COHOS,yoooo,
COIFS,yoooy,
COIGN,ooooy,
COILS,yoooy,
COINS,yoooy,
COIRS,yoyoy,
COKED,oyooo,
COKES,yyooo,
COLAS,yooXo,
COLBY,ooooo,
COLDS,yoooo,
COLED,oyooo,
COLES,yyooo,
COLIC,ooooy,
COLIN,ooooy,
COLLY,ooooo,
COLOG,ooooo,
COLON,ooooo,
COLOR,ooyoo,
COLTS,yoooo,
COLZA,oooyo,
COMAE,oyoXo,
COMAL,oooXo,
COMAS,yooXo,
COMBE,oyooo,
COMBO,ooooo,
COMBS,yoooo,
COMER,oyyoo,
COMES,yyooo,
COMET,oyooo,
COMFY,ooooo,
COMIC,ooooy,
COMIX,ooooy,
COMMA,oooyo,
COMMY,ooooo,
COMPO,ooooo,
COMPS,yoooo,
COMPT,ooooo,
COMTE,oyooo,
CONCH,ooooo,
CONDO,ooooo,
CONED,oyooo,
CONES,yyooo,
CONEY,oyooo,
CONGA,oooyo,
CONGE,oyooo,
CONGO,ooooo,
CONIC,ooooy,
CONIN,ooooy,
CONKS,yoooo,
CONKY,ooooo,
CONNS,yoooo,
CONTE,oyooo,
CONTO,ooooo,
CONUS,yoooo,
COOCH,ooooo,
COOED,oyooo,
COOEE,oyooo,
COOER,oyyoo,
COOEY,oyooo,
COOFS,yoooo,
COOKS,yoooo,
COOKY,ooooo,
COOLS,yoooo,
COOLY,ooooo,
COOMB,ooooo,
COONS,yoooo,
COOPS,yoooo,
COOPT,ooooo,
COOTS,yoooo,
COPAL,oooXo,
COPAY,oooXo,
COPED,oyooo,
COPEN,oyooo,
COPER,oyyoo,
COPES,yyooo,
COPRA,ooyyo,
COPSE,yyooo,
CORAL,ooXXo,
CORBY,ooXoo,
CORDS,yoXoo,
CORED,oyXoo,
CORER,oyXoo,
CORES,yyXoo,
CORGI,ooXoX,
CORIA,ooXyy,
CORKS,yoXoo,
CORKY,ooXoo,
CORMS,yoXoo,
CORNS,yoXoo,
CORNU,ooXoo,
CORNY,ooXoo,
CORPS,yoXoo,
CORSE,yyXoo,
COSEC,yyooo,
COSES,yyooo,
COSET,yyooo,
COSEY,yyooo,
COSIE,yyooy,
COSTA,yooyo,
COSTS,yoooo,
COTAN,oooXo,
COTED,oyooo,
COTES,yyooo,
COTTA,oooyo,
COUCH,ooooo,
COUDE,oyooo,
COUGH,ooooo,
COULD,ooooo,
COUNT,ooooo,
COUPE,oyooo,
COUPS,yoooo,
COURT,ooyoo,
COUTH,ooooo,
COVED,oyooo,
COVEN,oyooo,
COVER,oyyoo,
COVES,yyooo,
COVET,oyooo,
COVEY,oyooo,
COVIN,ooooy,
COWED,oyooo,
COWER,oyyoo,
COWLS,yoooo,
COWRY,ooyoo,
COXAE,oyoXo,
COXAL,oooXo,
COXED,oyooo,
COXES,yyooo,
COYED,oyooo,
COYER,oyyoo,
COYLY,ooooo,
COYPU,ooooo,
COZEN,oyooo,
COZES,yyooo,
COZEY,oyooo,
COZIE,oyooy,
CRAAL,ooyXo,
CRABS,yoyyo,
CRACK,ooyyo,
CRAFT,ooyyo,
CRAGS,yoyyo,
CRAIG,ooyyy,
CRAKE,oyyyo,
CRAMP,ooyyo,
CRAMS,yoyyo,
CRANE,oyyyo,
CRANK,ooyyo,
CRAPE,oyyyo,
CRAPS,yoyyo,
CRASH,yoyyo,
CRASS,yoyyo,
CRATE,oyyyo,
CRAVE,oyyyo,
CRAWL,ooyyo,
CRAWS,yoyyo,
CRAZE,oyyyo,
CRAZY,ooyyo,
CREAK,oyyXo,
CREAM,oyyXo,
CREDO,oyyoo,
CREDS,yyyoo,
CREED,oyyoo,
CREEK,oyyoo,
CREEL,oyyoo,
CREEP,oyyoo,
CREME,oyyoo,
CREPE,oyyoo,
CREPT,oyyoo,
CREPY,oyyoo,
CRESS,yyyoo,
CREST,yyyoo,
CREWS,yyyoo,
CRIBS,yoyoy,
CRICK,ooyoy,
CRIED,oyyoy,
CRIER,oyyoy,
CRIES,yyyoy,
CRIME,oyyoy,
CRIMP,ooyoy,
CRIPE,oyyoy,
CRISP,yoyoy,
CRITS,yoyoy,
CROAK,ooyXo,
CROCI,ooyoX,
CROCK,ooyoo,
CROCS,yoyoo,
CROFT,ooyoo,
CRONE,oyyoo,
CRONY,ooyoo,
CROOK,ooyoo,
CROON,ooyoo,
CROPS,yoyoo,
CRORE,oyyoo,
CROSS,yoyoo,
CROUP,ooyoo,
CROWD,ooyoo,
CROWN,ooyoo,
CROWS,yoyoo,
CROZE,oyyoo,
CRUCK,ooyoo,
CRUDE,oyyoo,
CRUDS,yoyoo,
CRUEL,oyyoo,
CRUET,oyyoo,
CRUMB,ooyoo,
CRUMP,ooyoo,
CRUOR,ooyoo,
CRURA,ooyyo,
CRUSE,yyyoo,
CRUSH,yoyoo,
CRUST,yoyoo,
CRWTH,ooyoo,
CRYPT,ooyoo,
CUBBY,ooooo,
CUBEB,oyooo,
CUBED,oyooo,
CUBER,oyyoo,
CUBES,yyooo,
CUBIC,ooooy,
CUBIT,ooooy,
CUDDY,ooooo,
CUFFS,yoooo,
CUIFS,yoooy,
CUING,ooooy,
CUISH,yoooy,
CUKES,yyooo,
CULCH,ooooo,
CULET,oyooo,
CULEX,oyooo,
CULLS,yoooo,
CULLY,ooooo,
CULMS,yoooo,
CULPA,oooyo,
CULTI,ooooX,
CULTS,yoooo,
CUMIN,ooooy,
CUNTS,yoooo,
CUPEL,oyooo,
CUPID,ooooy,
CUPPA,oooyo,
CUPPY,ooooo,
CURBS,yoXoo,
CURCH,ooXoo,
CURDS,yoXoo,
CURDY,ooXoo,
CURED,oyXoo,
CURER,oyXoo,
CURES,yyXoo,
CURET,oyXoo,
CURFS,yoXoo,
CURIA,ooXyy,
CURIE,oyXoy,
CURIO,ooXoy,
CURLS,yoXoo,
CURLY,ooXoo,
CURNS,yoXoo,
CURRS,yoXoo,
CURRY,ooXoo,
CURSE,yyXoo,
CURST,yoXoo,
CURVE,oyXoo,
CURVY,ooXoo,
CUSEC,yyooo,
CUSHY,yoooo,
CUSKS,yoooo,
CUSPS,yoooo,
CUSSO,yoooo,
CUTCH,ooooo,
CUTER,oyyoo,
CUTES,yyooo,
CUTEY,oyooo,
CUTIE,oyooy,
CUTIN,ooooy,
CUTIS,yoooy,
CUTTY,ooooo,
CUTUP,ooooo,
CUVEE,oyooo,
CYANO,oooyo,
CYANS,yooyo,
CYBER,oyyoo,
CYCAD,oooXo,
CYCAS,yooXo,
CYCLE,oyooo,
CYCLO,ooooo,
CYDER,oyyoo,
CYLIX,ooooy,
CYMAE,oyoXo,
CYMAR,ooyXo,
CYMAS,yooXo,
CYMES,yyooo,
CYMOL,ooooo,
CYNIC,ooooy,
CYSTS,yoooo,
CYTON,ooooo,
CZARS,yoyyo,
DACES,yyoyo,
DACHA,oooyo,
DADAS,yooXo,
DADDY,oooyo,
DADOS,yooyo,
DAFFS,yooyo,
DAFFY,oooyo,
DAGGA,oooyo,
DAGOS,yooyo,
DAHLS,yooyo,
DAILY,oooyy,
DAIRY,ooyyy,
DAISY,yooyy,
DALES,yyoyo,
DALLY,oooyo,
DAMAN,oooXo,
DAMAR,ooyXo,
DAMES,yyoyo,
DAMNS,yooyo,
DAMPS,yooyo,
DANCE,oyoyo,
DANDY,oooyo,
DANGS,yooyo,
DANIO,oooyy,
DARBS,yoXyo,
DARED,oyXyo,
DARER,oyXyo,
DARES,yyXyo,
DARIC,ooXyy,
DARKS,yoXyo,
DARKY,ooXyo,
DARNS,yoXyo,
DARTS,yoXyo,
DASHI,yooyX,
DASHY,yooyo,
DATED,oyoyo,
DATER,oyyyo,
DATES,yyoyo,
DATOS,yooyo,
DATTO,oooyo,
DATUM,oooyo,
DAUBE,oyoyo,
DAUBS,yooyo,
DAUBY,oooyo,
DAUNT,oooyo,
DAUTS,yooyo,
DAVEN,oyoyo,
DAVIT,oooyy,
DAWED,oyoyo,
DAWEN,oyoyo,
DAWKS,yooyo,
DAWNS,yooyo,
DAWTS,yooyo,
DAZED,oyoyo,
DAZES,yyoyo,
DEADS,yXoyo,
DEAIR,oXyyy,
DEALS,yXoyo,
DEALT,oXoyo,
DEANS,yXoyo,
DEARS,yXyyo,
DEARY,oXyyo,
DEASH,yXoyo,
DEATH,oXoyo,
DEAVE,oXoyo,
DEBAG,oXoXo,
DEBAR,oXyXo,
DEBIT,oXooy,
DEBTS,yXooo,
DEBUG,oXooo,
DEBUT,oXooo,
DEBYE,oXooo,
DECAF,oXoXo,
DECAL,oXoXo,
DECAY,oXoXo,
DECKS,yXooo,
DECOR,oXyoo,
DECOS,yXooo,
DECOY,oXooo,
DECRY,oXyoo,
DEDAL,oXoXo,
DEEDS,yXooo,
DEEDY,oXooo,
DEEMS,yXooo,
DEEPS,yXooo,
DEERS,yXyoo,
DEETS,yXooo,
DEFAT,oXoXo,
DEFER,oXyoo,
DEFIS,yXooy,
DEFOG,oXooo,
DEGAS,yXoXo,
DEGUM,oXooo,
DEICE,oXooy,
DEIFY,oXooy,
DEIGN,oXooy,
DEILS,yXooy,
DEISM,yXooy,
DEIST,yXooy,
DEITY,oXooy,
DEKED,oXooo,
DEKES,yXooo,
DEKKO,oXooo,
DELAY,oXoXo,
DELED,oXooo,
DELES,yXooo,
DELFS,yXooo,
DELFT,oXooo,
DELIS,yXooy,
DELLS,yXooo,
DELLY,oXooo,
DELTA,oXoyo,
DELTS,yXooo,
DELVE,oXooo,
DEMES,yXooo,
DEMIC,oXooy,
DEMIT,oXooy,
DEMOB,oXooo,
DEMON,oXooo,
DEMOS,yXooo,
DEMUR,oXyoo,
DENAR,oXyXo,
DENES,yXooo,
DENIM,oXooy,
DENSE,yXooo,
DENTS,yXooo,
DEOXY,oXooo,
DEPOT,oXooo,
DEPTH,oXooo,
DERAT,oXXXo,
DERAY,oXXXo,
DERBY,oXXoo,
DERMA,oXXyo,
DERMS,yXXoo,
DERRY,oXXoo,
DESEX,yXooo,
DESKS,yXooo,
DETER,oXyoo,
DETOX,oXooo,
DEUCE,oXooo,
DEVAS,yXoXo,
DEVEL,oXooo,
DEVIL,oXooy,
DEVON,oXooo,
DEWAN,oXoXo,
DEWAR,oXyXo,
DEWAX,oXoXo,
DEWED,oXooo,
DEXES,yXooo,
DEXIE,oXooy,
DHAKS,yooyo,
DHALS,yooyo,
DHOBI,ooooX,
DHOLE,oyooo,
DHOTI,ooooX,
DHOWS,yoooo,
DHUTI,ooooX,
DIALS,yooyy,
DIARY,ooyyy,
DIAZO,oooyy,
DICED,oyooy,
DICER,oyyoy,
DICES,yyooy,
DICEY,oyooy,
DICKS,yoooy,
DICKY,ooooy,
DICOT,ooooy,
DICTA,oooyy,
DICTY,ooooy,
DIDIE,oyooy,
DIDOS,yoooy,
DIDST,yoooy,
DIENE,oyooy,
DIETS,yyooy,
DIFFS,yoooy,
DIGHT,ooooy,
DIGIT,ooooy,
DIKED,oyooy,
DIKER,oyyoy,
DIKES,yyooy,
DIKEY,oyooy,
DILDO,ooooy,
DILLS,yoooy,
DILLY,ooooy,
DIMER,oyyoy,
DIMES,yyooy,
DIMLY,ooooy,
DINAR,ooyXy,
DINED,oyooy,
DINER,oyyoy,
DINES,yyooy,
DINGE,oyooy,
DINGO,ooooy,
DINGS,yoooy,
DINGY,ooooy,
DINKS,yoooy,
DINKY,ooooy,
DINOS,yoooy,
DINTS,yoooy,
DIODE,oyooy,
DIOLS,yoooy,
DIPPY,ooooy,
DIPSO,yoooy,
DIRAM,ooXXy,
DIRER,oyXoy,
DIRGE,oyXoy,
DIRKS,yoXoy,
DIRLS,yoXoy,
DIRTS,yoXoy,
DIRTY,ooXoy,
DISCI,yoooX,
DISCO,yoooy,
DISCS,yoooy,
DISHY,yoooy,
DISKS,yoooy,
DISME,yyooy,
DITAS,yooXy,
DITCH,ooooy,
DITES,yyooy,
DITSY,yoooy,
DITTO,ooooy,
DITTY,ooooy,
DITZY,ooooy,
DIVAN,oooXy,
DIVAS,yooXy,
DIVED,oyooy,
DIVER,oyyoy,
DIVES,yyooy,
DIVOT,ooooy,
DIVVY,ooooy,
DIWAN,oooXy,
DIXIT,ooooy,
DIZEN,oyooy,
DIZZY,ooooy,
DJINN,ooooy,
DJINS,yoooy,
DOATS,yooyo,
DOBBY,ooooo,
DOBIE,oyooy,
DOBLA,oooyo,
DOBRA,ooyyo,
DOBRO,ooyoo,
DOCKS,yoooo,
DODGE,oyooo,
DODGY,ooooo,
DODOS,yoooo,
DOERS,yyyoo,
DOEST,yyooo,
DOETH,oyooo,
DOFFS,yoooo,
DOGES,yyooo,
DOGEY,oyooo,
DOGGO,ooooo,
DOGGY,ooooo,
DOGIE,oyooy,
DOGMA,oooyo,
DOILY,ooooy,
DOING,ooooy,
DOITS,yoooy,
DOJOS,yoooo,
DOLCE,oyooo,
DOLCI,ooooX,
DOLED,oyooo,
DOLES,yyooo,
DOLLS,yoooo,
DOLLY,ooooo,
DOLMA,oooyo,
DOLOR,ooyoo,
DOLTS,yoooo,
DOMAL,oooXo,
DOMED,oyooo,
DOMES,yyooo,
DOMIC,ooooy,
DONAS,yooXo,
DONEE,oyooo,
DONGA,oooyo,
DONGS,yoooo,
DONNA,oooyo,
DONNE,oyooo,
DONOR,ooyoo,
DONSY,yoooo,
DONUT,ooooo,
DOODY,ooooo,
DOOLY,ooooo,
DOOMS,yoooo,
DOOMY,ooooo,
DOORS,yoyoo,
DOOZY,ooooo,
DOPAS,yooXo,
DOPED,oyooo,
DOPER,oyyoo,
DOPES,yyooo,
DOPEY,oyooo,
DORKS,yoXoo,
DORKY,ooXoo,
DORMS,yoXoo,
DORMY,ooXoo,
DORPS,yoXoo,
DORRS,yoXoo,
DORSA,yoXyo,
DORTY,ooXoo,
DOSED,yyooo,
DOSER,yyyoo,
DOSES,yyooo,
DOTAL,oooXo,
DOTED,oyooo,
DOTER,oyyoo,
DOTES,yyooo,
DOTTY,ooooo,
DOUBT,ooooo,
DOUCE,oyooo,
DOUGH,ooooo,
DOULA,oooyo,
DOUMA,oooyo,
DOUMS,yoooo,
DOURA,ooyyo,
DOUSE,yyooo,
DOVEN,oyooo,
DOVES,yyooo,
DOWDY,ooooo,
DOWED,oyooo,
DOWEL,oyooo,
DOWER,oyyoo,
DOWIE,oyooy,
DOWNS,yoooo,
DOWNY,ooooo,
DOWRY,ooyoo,
DOWSE,yyooo,
DOXIE,oyooy,
DOYEN,oyooo,
DOYLY,ooooo,
DOZED,oyooo,
DOZEN,oyooo,
DOZER,oyyoo,
DOZES,yyooo,
DRABS,yoyyo,
DRAFF,ooyyo,
DRAFT,ooyyo,
DRAGS,yoyyo,
DRAIL,ooyyy,
DRAIN,ooyyy,
DRAKE,oyyyo,
DRAMA,ooyyo,
DRAMS,yoyyo,
DRANK,ooyyo,
DRAPE,oyyyo,
DRATS,yoyyo,
DRAVE,oyyyo,
DRAWL,ooyyo,
DRAWN,ooyyo,
DRAWS,yoyyo,
DRAYS,yoyyo,
DREAD,oyyXo,
DREAM,oyyXo,
DREAR,oyyXo,
DRECK,oyyoo,
DREED,oyyoo,
DREES,yyyoo,
DREGS,yyyoo,
DREKS,yyyoo,
DRESS,yyyoo,
DREST,yyyoo,
DRIBS,yoyoy,
DRIED,oyyoy,
DRIER,oyyoy,
DRIES,yyyoy,
DRIFT,ooyoy,
DRILL,ooyoy,
DRILY,ooyoy,
DRINK,ooyoy,
DRIPS,yoyoy,
DRIPT,ooyoy,
DRIVE,oyyoy,
DROID,ooyoy,
DROIT,ooyoy,
DROLL,ooyoo,
DRONE,oyyoo,
DROOL,ooyoo,
DROOP,ooyoo,
DROPS,yoyoo,
DROPT,ooyoo,
DROSS,yoyoo,
DROUK,ooyoo,
DROVE,oyyoo,
DROWN,ooyoo,
DRUBS,yoyoo,
DRUGS,yoyoo,
DRUID,ooyoy,
DRUMS,yoyoo,
DRUNK,ooyoo,
DRUPE,oyyoo,
DRUSE,yyyoo,
DRYAD,ooyXo,
DRYER,oyyoo,
DRYLY,ooyoo,
DUADS,yooyo,
DUALS,yooyo,
DUCAL,oooXo,
DUCAT,oooXo,
DUCES,yyooo,
DUCHY,ooooo,
DUCKS,yoooo,
DUCKY,ooooo,
DUCTS,yoooo,
DUDDY,ooooo,
DUDED,oyooo,
DUDES,yyooo,
DUELS,yyooo,
DUETS,yyooo,
DUFFS,yoooo,
DUFUS,yoooo,
DUITS,yoooy,
DUKED,oyooo,
DUKES,yyooo,
DULIA,oooyy,
DULLS,yoooo,
DULLY,ooooo,
DULSE,yyooo,
DUMAS,yooXo,
DUMBO,ooooo,
DUMBS,yoooo,
DUMKA,oooyo,
DUMKY,ooooo,
DUMMY,ooooo,
DUMPS,yoooo,
DUMPY,ooooo,
DUNAM,oooXo,
DUNCE,oyooo,
DUNCH,ooooo,
DUNES,yyooo,
DUNGS,yoooo,
DUNGY,ooooo,
DUNKS,yoooo,
DUNTS,yoooo,
DUOMI,ooooX,
DUOMO,ooooo,
DUPED,oyooo,
DUPER,oyyoo,
DUPES,yyooo,
DUPLE,oyooo,
DURAL,ooXXo,
DURAS,yoXXo,
DURED,oyXoo,
DURES,yyXoo,
DURNS,yoXoo,
DUROC,ooXoo,
DUROS,yoXoo,
DURRA,ooXyo,
DURRS,yoXoo,
DURST,yoXoo,
DURUM,ooXoo,
DUSKS,yoooo,
DUSKY,yoooo,
DUSTS,yoooo,
DUSTY,yoooo,
DUTCH,ooooo,
DUVET,oyooo,
DWARF,ooyyo,
DWEEB,oyooo,
DWELL,oyooo,
DWELT,oyooo,
DWINE,oyooy,
DYADS,yooyo,
DYERS,yyyoo,
DYING,ooooy,
DYKED,oyooo,
DYKES,yyooo,
DYKEY,oyooo,
DYNEL,oyooo,
DYNES,yyooo,
EAGER,oyyyo,
EAGLE,oyoyo,
EAGRE,oyyyo,
EARED,oyXyo,
EARLS,yyXyo,
EARLY,oyXyo,
EARNS,yyXyo,
EARTH,oyXyo,
EASED,yyoyo,
EASEL,yyoyo,
EASES,yyoyo,
EASTS,yyoyo,
EATEN,oyoyo,
EATER,oyyyo,
EATON,oyoyo,
EAVED,oyoyo,
EAVES,yyoyo,
EBBED,oyooo,
EBBET,oyooo,
EBONS,yyooo,
EBONY,oyooo,
EBOOK,oyooo,
ECHED,oyooo,
ECHES,yyooo,
ECHOS,yyooo,
ECLAT,oyoXo,
ECRUS,yyXoo,
EDEMA,oyoyo,
EDGED,oyooo,
EDGER,oyyoo,
EDGES,yyooo,
EDICT,oyooy,
EDIFY,oyooy,
EDILE,oyooy,
EDITS,yyooy,
EDUCE,oyooo,
EDUCT,oyooo,
EERIE,oXXoy,
EGADS,yyoyo,
EGERS,yyyoo,
EGEST,yyooo,
EGGAR,oyyXo,
EGGED,oyooo,
EGGER,oyyoo,
EGRET,oyXoo,
EIDER,oyyoy,
EIDOS,yyooy,
EIGHT,oyooy,
EIKON,oyooy,
EJECT,oyooo,
EKING,oyooy,
ELAIN,oyoyy,
ELAND,oyoyo,
ELANS,yyoyo,
ELATE,oyoyo,
ELBOW,oyooo,
ELDER,oyyoo,
ELECT,oyooo,
ELEGY,oyooo,
ELEMI,oyooX,
ELFIN,oyooy,
ELIDE,oyooy,
ELINT,oyooy,
ELITE,oyooy,
ELOIN,oyooy,
ELOPE,oyooo,
ELUDE,oyooo,
ELUTE,oyooo,
ELVER,oyyoo,
ELVES,yyooo,
EMAIL,oyoyy,
EMBAR,oyyXo,
EMBAY,oyoXo,
EMBED,oyooo,
EMBER,oyyoo,
EMBOW,oyooo,
EMCEE,oyooo,
EMEER,oyyoo,
EMEND,oyooo,
EMERY,oyyoo,
EMEUS,yyooo,
EMIRS,yyyoy,
EMITS,yyooy,
EMMER,oyyoo,
EMMET,oyooo,
EMMYS,yyooo,
EMOTE,oyooo,
EMPTY,oyooo,
EMYDE,oyooo,
EMYDS,yyooo,
ENACT,oyoyo,
